evalue	bitscore	pident	length	qlen	slen	q_union	s_union	qcov	scov	coverage	coverage_type	qseqid	sseqid	task	db	task_used
223.0	16.4	100.0	8.0	131.0	58.0	8	8	0.061068702290076333	0.13793103448275862	0.13793103448275862	weak	CL00001	2019_Yu_Characterization_of_Chromosomal_Rearrangement_in_oligo-pSt122	blastn-short	oligo	blastn-short
882.0	14.4	100.0	7.0	131.0	75.0	14	7	0.10687022900763359	0.09333333333333334	0.10687022900763359	weak	CL00001	2019_Zhao_Plasticity_in_Triticeae_centromere_Quinta	blastn-short	oligo	blastn-short
4.8799999999999994e-24	101.0	96.61	59.0	131.0	59.0	80	59	0.6106870229007634	1.0	1.0	near-full	CL00001	2020_Lei_Development_of_oligonucleotide_probes.pdf_oligo-6VS-35	blastn-short	oligo	blastn-short
223.0	16.4	100.0	8.0	131.0	54.0	15	15	0.11450381679389313	0.2777777777777778	0.2777777777777778	weak	CL00001	2020_Lei_Development_of_oligonucleotide_probes.pdf_oligo-6VS-44	blastn-short	oligo	blastn-short
223.0	16.4	100.0	8.0	131.0	59.0	41	30	0.31297709923664124	0.5084745762711864	0.5084745762711864	weak	CL00001	2020_Lei_Development_of_oligonucleotide_probes.pdf_oligo-6VS-56	blastn-short	oligo	blastn-short
223.0	16.4	100.0	8.0	131.0	54.0	8	8	0.061068702290076333	0.14814814814814814	0.14814814814814814	weak	CL00001	2020_Lei_Development_of_oligonucleotide_probes.pdf_oligo-6VS-73	blastn-short	oligo	blastn-short
223.0	16.4	100.0	8.0	131.0	553.0	30	29	0.22900763358778625	0.05244122965641953	0.22900763358778625	weak	CL00001	2020_Nikitina_Development_of_Specific_Thinopyrum_17-202	blastn-short	oligo	blastn-short
57.0	18.3	100.0	9.0	131.0	376.0	48	47	0.366412213740458	0.125	0.366412213740458	weak	CL00001	2020_Nikitina_Development_of_Specific_Thinopyrum_17-251	blastn-short	oligo	blastn-short
223.0	16.4	100.0	8.0	131.0	534.0	60	75	0.4580152671755725	0.1404494382022472	0.4580152671755725	weak	CL00001	2020_Nikitina_Development_of_Specific_Thinopyrum_17-62	blastn-short	oligo	blastn-short
882.0	14.4	100.0	7.0	131.0	380.0	21	21	0.16030534351145037	0.05526315789473684	0.16030534351145037	weak	CL00001	2020_Nikitina_Development_of_Specific_Thinopyrum_19-202	blastn-short	oligo	blastn-short
1.6e-08	50.1	91.892	37.0	131.0	45.0	37	37	0.2824427480916031	0.8222222222222222	0.8222222222222222	composite	CL00001	2020_Singh_Development_and_molecular_cytogenetic_characterization_oligo-pSc119.2-1_by_Tang_et_al._(2014)	blastn-short	oligo	blastn-short
1.6e-08	50.1	91.892	37.0	131.0	45.0	37	37	0.2824427480916031	0.8222222222222222	0.8222222222222222	composite	CL00001	2021_Dai_Origins_and_chromosome_differentiation_oligo-pSc119.2-1_by_Tang_et_al._(2014)	blastn-short	oligo	blastn-short
1.6e-08	50.1	91.892	37.0	131.0	45.0	37	37	0.2824427480916031	0.8222222222222222	0.8222222222222222	composite	CL00001	2021_Dai_Origins_and_chromosome_differentiation_oligo-pSc119.2_by_Tang_et_al._(2014)	blastn-short	oligo	blastn-short
223.0	16.4	100.0	8.0	131.0	45.0	8	8	0.061068702290076333	0.17777777777777778	0.17777777777777778	weak	CL00001	2021_Li_Physical_mapping_of_chromosome_7J_oligo-B11	blastn-short	oligo	blastn-short
223.0	16.4	100.0	8.0	131.0	45.0	8	8	0.061068702290076333	0.17777777777777778	0.17777777777777778	weak	CL00001	2021_Qiao_Development_of_Sequence-Tagged_Site_Marker_Set_oligo-B11	blastn-short	oligo	blastn-short
1.6e-08	50.1	91.892	37.0	131.0	45.0	37	37	0.2824427480916031	0.8222222222222222	0.8222222222222222	composite	CL00001	2021_Qiao_Development_of_Sequence-Tagged_Site_Marker_Set_oligo-pSc119.2_by_Tang_et_al._(2014)	blastn-short	oligo	blastn-short
223.0	16.4	100.0	8.0	131.0	945.0	58	57	0.44274809160305345	0.06031746031746032	0.44274809160305345	weak	CL00001	2021_Wu_Characterization_of_Each_St_and_Y_Genome_St2-80	blastn-short	oligo	blastn-short
57.0	18.3	100.0	9.0	131.0	515.0	57	57	0.4351145038167939	0.11067961165048544	0.4351145038167939	weak	CL00001	2021_Wu_Characterization_of_Each_St_and_Y_Genome_StY_107	blastn-short	oligo	blastn-short
223.0	16.4	100.0	8.0	131.0	537.0	43	53	0.3282442748091603	0.09869646182495345	0.3282442748091603	weak	CL00001	2021_Wu_Characterization_of_Each_St_and_Y_Genome_StY_34	blastn-short	oligo	blastn-short
882.0	14.4	100.0	7.0	131.0	349.0	34	33	0.2595419847328244	0.09455587392550144	0.2595419847328244	weak	CL00001	2021_Wu_Characterization_of_Each_St_and_Y_Genome_StY_90	blastn-short	oligo	blastn-short
223.0	16.4	100.0	8.0	131.0	41.0	8	8	0.061068702290076333	0.1951219512195122	0.1951219512195122	weak	CL00001	2021_Yu_Karyotyping_Dasypyrum_breviaristatum_chromosomes_oligo-1B2	blastn-short	oligo	blastn-short
223.0	16.4	100.0	8.0	131.0	54.0	15	8	0.11450381679389313	0.14814814814814814	0.14814814814814814	weak	CL00001	2021_Yu_Karyotyping_Dasypyrum_breviaristatum_chromosomes_oligo-1D1	blastn-short	oligo	blastn-short
882.0	14.4	100.0	7.0	131.0	49.0	7	7	0.05343511450381679	0.14285714285714285	0.14285714285714285	weak	CL00001	2021_Yu_Karyotyping_Dasypyrum_breviaristatum_chromosomes_oligo-1H-4-50	blastn-short	oligo	blastn-short
882.0	14.4	100.0	7.0	131.0	40.0	7	7	0.05343511450381679	0.175	0.175	weak	CL00001	2021_Yu_Karyotyping_Dasypyrum_breviaristatum_chromosomes_oligo-6H-2-100	blastn-short	oligo	blastn-short
223.0	16.4	100.0	8.0	131.0	45.0	8	8	0.061068702290076333	0.17777777777777778	0.17777777777777778	weak	CL00001	2021_Yu_Karyotyping_Dasypyrum_breviaristatum_chromosomes_oligo-B11	blastn-short	oligo	blastn-short
223.0	16.4	100.0	8.0	131.0	49.0	8	8	0.061068702290076333	0.16326530612244897	0.16326530612244897	weak	CL00001	2021_Yu_Karyotyping_Dasypyrum_breviaristatum_chromosomes_oligo-Td25	blastn-short	oligo	blastn-short
1.6e-08	50.1	91.892	37.0	131.0	45.0	37	37	0.2824427480916031	0.8222222222222222	0.8222222222222222	composite	CL00001	2021_Yu_Karyotyping_Dasypyrum_breviaristatum_chromosomes_oligo-pSc119.2_by_Tang_et_al._(2014)	blastn-short	oligo	blastn-short
223.0	16.4	100.0	8.0	131.0	945.0	58	57	0.44274809160305345	0.06031746031746032	0.44274809160305345	weak	CL00001	2022_Chen_Morphological,_cytological,_and_molecular_St2-80	blastn-short	oligo	blastn-short
223.0	16.4	100.0	8.0	131.0	334.0	32	31	0.24427480916030533	0.09281437125748503	0.24427480916030533	weak	CL00001	2022_Kroupin_Aegilops_crassa_Boiss._repeatome_characterized_CL131	blastn-short	oligo	blastn-short
57.0	18.3	100.0	9.0	131.0	662.0	38	38	0.2900763358778626	0.05740181268882175	0.2900763358778626	weak	CL00001	2022_Kroupin_Aegilops_crassa_Boiss._repeatome_characterized_CL148	blastn-short	oligo	blastn-short
882.0	14.4	100.0	7.0	131.0	333.0	25	23	0.19083969465648856	0.06906906906906907	0.19083969465648856	weak	CL00001	2022_Kroupin_Aegilops_crassa_Boiss._repeatome_characterized_CL149	blastn-short	oligo	blastn-short
882.0	14.4	100.0	7.0	131.0	551.0	22	28	0.16793893129770993	0.050816696914700546	0.16793893129770993	weak	CL00001	2022_Kroupin_Aegilops_crassa_Boiss._repeatome_characterized_CL16	blastn-short	oligo	blastn-short
223.0	16.4	100.0	8.0	131.0	369.0	17	16	0.1297709923664122	0.04336043360433604	0.1297709923664122	weak	CL00001	2022_Kroupin_Aegilops_crassa_Boiss._repeatome_characterized_CL170	blastn-short	oligo	blastn-short
223.0	16.4	91.667	12.0	131.0	487.0	59	75	0.45038167938931295	0.1540041067761807	0.45038167938931295	weak	CL00001	2022_Kroupin_Aegilops_crassa_Boiss._repeatome_characterized_CL18	blastn-short	oligo	blastn-short
223.0	16.4	100.0	8.0	131.0	504.0	49	49	0.37404580152671757	0.09722222222222222	0.37404580152671757	weak	CL00001	2022_Kroupin_Aegilops_crassa_Boiss._repeatome_characterized_CL193	blastn-short	oligo	blastn-short
223.0	16.4	100.0	8.0	131.0	553.0	30	29	0.22900763358778625	0.05244122965641953	0.22900763358778625	weak	CL00001	2022_Kroupin_Aegilops_crassa_Boiss._repeatome_characterized_CL198	blastn-short	oligo	blastn-short
223.0	16.4	100.0	8.0	131.0	379.0	23	23	0.17557251908396945	0.06068601583113457	0.17557251908396945	weak	CL00001	2022_Kroupin_Aegilops_crassa_Boiss._repeatome_characterized_CL2	blastn-short	oligo	blastn-short
57.0	18.3	100.0	9.0	131.0	376.0	48	47	0.366412213740458	0.125	0.366412213740458	weak	CL00001	2022_Kroupin_Aegilops_crassa_Boiss._repeatome_characterized_CL244	blastn-short	oligo	blastn-short
223.0	16.4	100.0	8.0	131.0	553.0	23	16	0.17557251908396945	0.028933092224231464	0.17557251908396945	weak	CL00001	2022_Kroupin_Aegilops_crassa_Boiss._repeatome_characterized_CL261	blastn-short	oligo	blastn-short
882.0	14.4	100.0	7.0	131.0	251.0	15	21	0.11450381679389313	0.08366533864541832	0.11450381679389313	weak	CL00001	2022_Kroupin_Aegilops_crassa_Boiss._repeatome_characterized_CL60	blastn-short	oligo	blastn-short
882.0	14.4	100.0	7.0	131.0	584.0	28	28	0.21374045801526717	0.04794520547945205	0.21374045801526717	weak	CL00001	2022_Kroupin_Aegilops_crassa_Boiss._repeatome_characterized_CL8	blastn-short	oligo	blastn-short
1.6e-08	50.1	91.892	37.0	131.0	45.0	37	37	0.2824427480916031	0.8222222222222222	0.8222222222222222	composite	CL00001	2022_Li_Molecular_and_Cytogenetic_Identification_of_Stem_Rust_oligo-pSc119.2-1_by_Tang_et_al._(2014)	blastn-short	oligo	blastn-short
882.0	14.4	100.0	7.0	131.0	962.0	21	28	0.16030534351145037	0.029106029106029108	0.16030534351145037	weak	CL00001	2022_Pan_Identification_of_5P_pAcTRT1	blastn-short	oligo	blastn-short
3.6	22.3	100.0	11.0	131.0	1585.0	84	150	0.6412213740458015	0.0946372239747634	0.6412213740458015	partial	CL00001	2022_Pan_Identification_of_5P_pAcpCR2	blastn-short	oligo	blastn-short
882.0	14.4	100.0	7.0	131.0	70.0	7	14	0.05343511450381679	0.2	0.2	weak	CL00001	2022_Sun_Development_and_application_oligo-pAc12	blastn-short	oligo	blastn-short
223.0	16.4	100.0	8.0	131.0	35.0	8	8	0.061068702290076333	0.22857142857142856	0.22857142857142856	weak	CL00001	2022_Sun_Development_and_application_oligo-pAc2	blastn-short	oligo	blastn-short
223.0	16.4	100.0	8.0	131.0	59.0	16	9	0.12213740458015267	0.15254237288135594	0.15254237288135594	weak	CL00001	2022_Sun_Development_and_application_oligo-pAc4	blastn-short	oligo	blastn-short
882.0	14.4	100.0	7.0	131.0	56.0	7	7	0.05343511450381679	0.125	0.125	weak	CL00001	2022_Sun_Development_and_application_oligo-pAc7	blastn-short	oligo	blastn-short
882.0	14.4	100.0	7.0	131.0	58.0	7	7	0.05343511450381679	0.1206896551724138	0.1206896551724138	weak	CL00001	2022_Sun_Development_and_application_oligo-pAc9	blastn-short	oligo	blastn-short
1.6e-08	50.1	91.892	37.0	131.0	45.0	37	37	0.2824427480916031	0.8222222222222222	0.8222222222222222	composite	CL00001	2022_Sun_Development_and_application_oligo-pSc119.2-1	blastn-short	oligo	blastn-short
3.6	22.3	100.0	11.0	131.0	871.0	78	98	0.5954198473282443	0.11251435132032148	0.5954198473282443	weak	CL00001	2022_Wang_Introgression_of_chromosome_1P_from_Agropyron_cristatum_pAcCR1	blastn-short	oligo	blastn-short
1.6e-08	50.1	91.892	37.0	131.0	45.0	37	37	0.2824427480916031	0.8222222222222222	0.8222222222222222	composite	CL00001	2022_Wang_Molecular_cytogenetics_and_development_oligo-pSc119.2	blastn-short	oligo	blastn-short
882.0	14.4	100.0	7.0	131.0	58.0	11	14	0.08396946564885496	0.2413793103448276	0.2413793103448276	weak	CL00001	2022_Yang_Cytogenetic_Identification_oligo-pThp80.1-1	blastn-short	oligo	blastn-short
223.0	16.4	100.0	8.0	131.0	247.0	41	44	0.31297709923664124	0.17813765182186234	0.31297709923664124	weak	CL00001	2022_Yang_Cytogenetic_Identification_pThp80.1	blastn-short	oligo	blastn-short
882.0	14.4	100.0	7.0	131.0	49.0	7	7	0.05343511450381679	0.14285714285714285	0.14285714285714285	weak	CL00001	2022_Zhang_Molecular_Cytogenetic_Identification_of_the_Wheat_oligo-Ku	blastn-short	oligo	blastn-short
223.0	16.4	100.0	8.0	131.0	292.0	20	24	0.15267175572519084	0.0821917808219178	0.15267175572519084	weak	CL00001	2022_Zhang_Molecular_Cytogenetic_Identification_of_the_Wheat_oligo-pHv62-1	blastn-short	oligo	blastn-short
1.6e-08	50.1	91.892	37.0	131.0	45.0	37	37	0.2824427480916031	0.8222222222222222	0.8222222222222222	composite	CL00001	2022_Zhang_Molecular_Cytogenetic_Identification_of_the_Wheat_oligo-pSc119.2_by_Tang_et_al._(2014)	blastn-short	oligo	blastn-short
223.0	16.4	100.0	8.0	131.0	334.0	32	31	0.24427480916030533	0.09281437125748503	0.24427480916030533	weak	CL00001	AC4x_CL131_334nt	blastn-short	oligo	blastn-short
223.0	16.4	100.0	8.0	131.0	369.0	24	23	0.183206106870229	0.06233062330623306	0.183206106870229	weak	CL00001	AC4x_CL170_369nt	blastn-short	oligo	blastn-short
223.0	16.4	91.667	12.0	131.0	487.0	59	75	0.45038167938931295	0.1540041067761807	0.45038167938931295	weak	CL00001	AC4x_CL18_487nt	blastn-short	oligo	blastn-short
223.0	16.4	100.0	8.0	131.0	504.0	49	49	0.37404580152671757	0.09722222222222222	0.37404580152671757	weak	CL00001	AC4x_CL193_504nt	blastn-short	oligo	blastn-short
223.0	16.4	100.0	8.0	131.0	316.0	22	22	0.16793893129770993	0.06962025316455696	0.16793893129770993	weak	CL00001	AC4x_CL209_316nt	blastn-short	oligo	blastn-short
223.0	16.4	100.0	8.0	131.0	319.0	55	61	0.4198473282442748	0.19122257053291536	0.4198473282442748	weak	CL00001	AC4x_CL219_319nt	blastn-short	oligo	blastn-short
882.0	14.4	100.0	7.0	131.0	312.0	25	49	0.19083969465648856	0.15705128205128205	0.19083969465648856	weak	CL00001	AC4x_CL228_312nt	blastn-short	oligo	blastn-short
14.0	20.3	100.0	10.0	131.0	320.0	20	50	0.15267175572519084	0.15625	0.15625	weak	CL00001	AC4x_CL232_320nt	blastn-short	oligo	blastn-short
57.0	18.3	100.0	9.0	131.0	376.0	48	47	0.366412213740458	0.125	0.366412213740458	weak	CL00001	AC4x_CL244_376nt	blastn-short	oligo	blastn-short
223.0	16.4	91.667	12.0	131.0	820.0	47	58	0.35877862595419846	0.07073170731707316	0.35877862595419846	weak	CL00001	AC4x_CL257_820nt	blastn-short	oligo	blastn-short
57.0	18.3	100.0	9.0	131.0	1307.0	88	113	0.6717557251908397	0.0864575363427697	0.6717557251908397	partial	CL00001	AC4x_CL258_1307nt	blastn-short	oligo	blastn-short
223.0	16.4	100.0	8.0	131.0	553.0	23	16	0.17557251908396945	0.028933092224231464	0.17557251908396945	weak	CL00001	AC4x_CL261_553nt	blastn-short	oligo	blastn-short
223.0	16.4	91.667	12.0	131.0	339.0	19	19	0.1450381679389313	0.05604719764011799	0.1450381679389313	weak	CL00001	AC4x_CL3_339nt	blastn-short	oligo	blastn-short
882.0	14.4	100.0	7.0	131.0	251.0	15	21	0.11450381679389313	0.08366533864541832	0.11450381679389313	weak	CL00001	AC4x_CL60_251nt	blastn-short	oligo	blastn-short
882.0	14.4	100.0	7.0	131.0	584.0	28	28	0.21374045801526717	0.04794520547945205	0.21374045801526717	weak	CL00001	AC4x_CL8_584nt	blastn-short	oligo	blastn-short
882.0	14.4	100.0	7.0	131.0	145.0	7	7	0.05343511450381679	0.04827586206896552	0.05343511450381679	weak	CL00001	AC6x_CL232_145nt	blastn-short	oligo	blastn-short
882.0	14.4	100.0	7.0	131.0	45.0	7	7	0.05343511450381679	0.15555555555555556	0.15555555555555556	weak	CL00001	AFA-3	blastn-short	oligo	blastn-short
882.0	14.4	100.0	7.0	131.0	42.0	7	7	0.05343511450381679	0.16666666666666666	0.16666666666666666	weak	CL00001	AFA-4	blastn-short	oligo	blastn-short
223.0	16.4	100.0	8.0	131.0	40.0	8	8	0.061068702290076333	0.2	0.2	weak	CL00001	BSCL1-1	blastn-short	oligo	blastn-short
882.0	14.4	100.0	7.0	131.0	38.0	7	7	0.05343511450381679	0.18421052631578946	0.18421052631578946	weak	CL00001	BSCL158-1	blastn-short	oligo	blastn-short
1.1e-15	73.8	100.0	37.0	131.0	37.0	44	37	0.33587786259541985	1.0	1.0	near-full	CL00001	BSCL75-1	blastn-short	oligo	blastn-short
0.23	26.3	94.118	17.0	131.0	32.0	25	25	0.19083969465648856	0.78125	0.78125	partial	CL00001	BSCL75-2	blastn-short	oligo	blastn-short
223.0	16.4	100.0	8.0	131.0	279.0	22	19	0.16793893129770993	0.06810035842293907	0.16793893129770993	weak	CL00001	CL116	blastn-short	oligo	blastn-short
223.0	16.4	100.0	8.0	131.0	485.0	47	51	0.35877862595419846	0.10515463917525773	0.35877862595419846	weak	CL00001	CL149	blastn-short	oligo	blastn-short
14.0	20.3	100.0	10.0	131.0	370.0	17	17	0.1297709923664122	0.04594594594594595	0.1297709923664122	weak	CL00001	CL178_1	blastn-short	oligo	blastn-short
3.6	22.3	100.0	11.0	131.0	366.0	18	18	0.13740458015267176	0.04918032786885246	0.13740458015267176	weak	CL00001	CL230	blastn-short	oligo	blastn-short
6.09e-05	38.2	92.593	27.0	131.0	118.0	68	86	0.5190839694656488	0.7288135593220338	0.7288135593220338	partial	CL00001	CL232	blastn-short	oligo	blastn-short
0.015	30.2	100.0	15.0	131.0	97.0	56	52	0.42748091603053434	0.5360824742268041	0.5360824742268041	weak	CL00001	CL272	blastn-short	oligo	blastn-short
882.0	14.4	100.0	7.0	131.0	119.0	7	7	0.05343511450381679	0.058823529411764705	0.058823529411764705	weak	CL00001	CL301	blastn-short	oligo	blastn-short
223.0	16.4	100.0	8.0	131.0	334.0	8	16	0.061068702290076333	0.04790419161676647	0.061068702290076333	weak	CL00001	CL306_1	blastn-short	oligo	blastn-short
882.0	14.4	100.0	7.0	131.0	380.0	14	14	0.10687022900763359	0.03684210526315789	0.10687022900763359	weak	CL00001	CL75	blastn-short	oligo	blastn-short
223.0	16.4	100.0	8.0	131.0	369.0	15	15	0.11450381679389313	0.04065040650406504	0.11450381679389313	weak	CL00001	CL77	blastn-short	oligo	blastn-short
882.0	14.4	100.0	7.0	131.0	31.0	7	7	0.05343511450381679	0.22580645161290322	0.22580645161290322	weak	CL00001	DP4J31304	blastn-short	oligo	blastn-short
14.0	20.3	100.0	10.0	131.0	512.0	92	132	0.7022900763358778	0.2578125	0.7022900763358778	partial	CL00001	FAT	blastn-short	oligo	blastn-short
882.0	14.4	100.0	7.0	131.0	107.0	14	11	0.10687022900763359	0.102803738317757	0.10687022900763359	weak	CL00001	Oligo-107	blastn-short	oligo	blastn-short
14.0	20.3	100.0	10.0	131.0	929.0	54	68	0.4122137404580153	0.07319698600645856	0.4122137404580153	weak	CL00001	Oligo-1AL	blastn-short	oligo	blastn-short
57.0	18.3	100.0	9.0	131.0	663.0	49	75	0.37404580152671757	0.11312217194570136	0.37404580152671757	weak	CL00001	Oligo-1AS	blastn-short	oligo	blastn-short
223.0	16.4	100.0	8.0	131.0	576.0	34	47	0.2595419847328244	0.08159722222222222	0.2595419847328244	weak	CL00001	Oligo-2BS	blastn-short	oligo	blastn-short
223.0	16.4	100.0	8.0	131.0	638.0	16	36	0.12213740458015267	0.05642633228840126	0.12213740458015267	weak	CL00001	Oligo-2DL	blastn-short	oligo	blastn-short
223.0	16.4	100.0	8.0	131.0	556.0	44	44	0.33587786259541985	0.07913669064748201	0.33587786259541985	weak	CL00001	Oligo-3D	blastn-short	oligo	blastn-short
882.0	14.4	100.0	7.0	131.0	103.0	7	7	0.05343511450381679	0.06796116504854369	0.06796116504854369	weak	CL00001	Oligo-3DS	blastn-short	oligo	blastn-short
882.0	14.4	100.0	7.0	131.0	42.0	7	7	0.05343511450381679	0.16666666666666666	0.16666666666666666	weak	CL00001	Oligo-42	blastn-short	oligo	blastn-short
223.0	16.4	100.0	8.0	131.0	428.0	33	55	0.25190839694656486	0.12850467289719625	0.25190839694656486	weak	CL00001	Oligo-428	blastn-short	oligo	blastn-short
223.0	16.4	100.0	8.0	131.0	440.0	39	36	0.29770992366412213	0.08181818181818182	0.29770992366412213	weak	CL00001	Oligo-440.1	blastn-short	oligo	blastn-short
223.0	16.4	100.0	8.0	131.0	562.0	26	29	0.1984732824427481	0.051601423487544484	0.1984732824427481	weak	CL00001	Oligo-4BS	blastn-short	oligo	blastn-short
57.0	18.3	100.0	9.0	131.0	505.0	24	21	0.183206106870229	0.041584158415841586	0.183206106870229	weak	CL00001	Oligo-5AL	blastn-short	oligo	blastn-short
882.0	14.4	100.0	7.0	131.0	78.0	7	7	0.05343511450381679	0.08974358974358974	0.08974358974358974	weak	CL00001	Oligo-5BS	blastn-short	oligo	blastn-short
882.0	14.4	100.0	7.0	131.0	536.0	14	14	0.10687022900763359	0.026119402985074626	0.10687022900763359	weak	CL00001	Oligo-6DS.1	blastn-short	oligo	blastn-short
57.0	18.3	100.0	9.0	131.0	626.0	31	40	0.2366412213740458	0.06389776357827476	0.2366412213740458	weak	CL00001	Oligo-6DS.2	blastn-short	oligo	blastn-short
223.0	16.4	100.0	8.0	131.0	510.0	61	47	0.46564885496183206	0.09215686274509804	0.46564885496183206	weak	CL00001	Oligo-7AL	blastn-short	oligo	blastn-short
882.0	14.4	100.0	7.0	131.0	100.0	7	14	0.05343511450381679	0.14	0.14	weak	CL00001	Oligo-D	blastn-short	oligo	blastn-short
882.0	14.4	100.0	7.0	131.0	104.0	7	7	0.05343511450381679	0.0673076923076923	0.0673076923076923	weak	CL00001	P104	blastn-short	oligo	blastn-short
882.0	14.4	100.0	7.0	131.0	115.0	13	28	0.09923664122137404	0.24347826086956523	0.24347826086956523	weak	CL00001	P115	blastn-short	oligo	blastn-short
882.0	14.4	100.0	7.0	131.0	118.0	14	21	0.10687022900763359	0.17796610169491525	0.17796610169491525	weak	CL00001	P118	blastn-short	oligo	blastn-short
223.0	16.4	87.5	16.0	131.0	121.0	51	52	0.3893129770992366	0.4297520661157025	0.4297520661157025	weak	CL00001	P121_0	blastn-short	oligo	blastn-short
882.0	14.4	100.0	7.0	131.0	143.0	7	7	0.05343511450381679	0.04895104895104895	0.05343511450381679	weak	CL00001	P143	blastn-short	oligo	blastn-short
223.0	16.4	100.0	8.0	131.0	273.0	21	15	0.16030534351145037	0.054945054945054944	0.16030534351145037	weak	CL00001	P170	blastn-short	oligo	blastn-short
223.0	16.4	100.0	8.0	131.0	201.0	8	16	0.061068702290076333	0.07960199004975124	0.07960199004975124	weak	CL00001	P201	blastn-short	oligo	blastn-short
